id,document,label
16189681,톰포드의 안목으로 매 장면마다 아름다움을 보는것만으로도 감탄이 나온다. 거기에 콜린퍼스 매튜구드 니콜라스 홀트 등 모든 출연진이 고급스럽게 재단된 옷을 보는것 처럼 근사하게 등장한다고나 할까. 톰포드가 인생을 바라보는 시각을 즐길수 있어 좋았다. ,1
16189680,"이걸보고있자니 살로돔의 120일이나,  세르비안 필름이 생각난다  예술이라는 보기좋은 포장지에 영화자본과 평론가들의 눈칫밥을 먹으면 이런 쓰레기가 나오는구나. ",0
16189678,초반에 병맛+지루해서 별조금깍았엉요 ..후반부에 소름끼치기도하고 슬퍼요 코믹영화인줄알고 포스터만 보고 기대안한사람들은 재밌으셨을듯 ,1
16189677,19년전임을 감안하여 ,1
16189676,시간 가는줄 모르고 본 영화 ,1
16189675,배우들 연기는 박수 받아 마땅하나 스토리 개연성이 너무 부족함.(안타까울정도로) 중간 중간 공포를 느낄 수는 있음. 극장가서 보실분들 돈 아끼시고 나중에 OCN에서 방영 해주면 보시기를. ,0
16189674,재미있었다. 재미있엇다고 ,1
16189673,공짜티켓으로도 영화관서 안보길다행이다 ㅋㅋㅋ ,0
16189671,극한직업 보단 훨씬 낫다 ,1
16189670,"무대인사봤는데 배우얼굴들이 젤 잼남 ^,^마동석 하드캐린데 마동석 안온거무엇 ",1
16189668,횬찡이랑 우철이가 그냥 그럭저럭 봤습니다 ,1
16189667,0점은 없나요?. 번외편인가요? ,0
16189666,"1,2,3편을 너무너무 좋아해서인가 4의 결말이 가혹하게 느껴지네여... 우디 장가가지마 ㅠ ",1
16189665,무려 관상인데 평점이 이게 뭐냐 ,1
16189664,저명한 구마사제가 오는길에 사고 나서 못옴 ㅋ 그전엔 어찌 구마하고 다닌건지 ㅎ평점 왜 이리 높냐 ㅎ4점이 적절 ,0
16189663,비틀즈 영화라고 생각 안하고 보면 재밌습니다워낙 노래 부르는 영화를 좋아해서 잔잔하고 재밌었습니다. 가족 모두 만족했어요 ,1
16189662,이런 완벽한여자를 봤나 같은여자가 보아도 당신은 신의 선물이다 ,1
16189661,상업 영화는 아닌 것 같다. 감정 연기는 정말 좋았음 ,1
16189660,브래드피트 최고의 연기를 보네요 끝없는  우주속에서 인생의 깊이있는성찰 삶의용기 내 눈앞에 가까이에 소중한사람들 모든 행복이 있다는 것을 절절하게 느끼게 해주네요 오랫만에 감동입니다 수작입니다 ,1
16189659,"화성에서도, 긍정의 힘 ",1
16189658,졸다가 왔습니다 ..! ,0
16189657,영화자체는 심심함 다만 가족간의 뭐시기를 보여줄려고 뭐시기를 강조하는것 같은데 그 뭐시기가 왜 우주배경으로 알려주려했는지 아쉬울뿐 우주는 그저 배경일뿐 ,0
16189656,이걸 영화라고 만든거냐? ㅋㅋㅋㅋ ,0
16189655,그냥 노잼에 개소리를 정처없이 상황에 맞지 않게 장황하게 늘어놓다 끝나는 영화..미술관이니 전시회니 믿고 봤다 큰코 다친 개소리 절대 보지마셈 ,0
16189654,그냥 아빠 찾아 삼만리 였다... ,1
16189653,분질 팬으로써 3점정돈 드리겠습니다. ,0
16189652,재미없습니다. 가족끼리 보러갔다가 시간낭비 했습니다 ,0
16189651,솔직히 x노잼 진부한스토리 볼거리도 별로없더라 ,0
16189650,재밌어요 가족영화로 추천합니다 ,1
16189649,소재가 신선한거. 이게 전부.상황전개가 너무 뻔했고음악은 귀에남지않았다.돈아까웠음ㅠ ,0
16189648,한마디로 미친 영화. 한국영화 중에서 이런 걸작이 또 나올수 있을까 ,1
16189646,너무 지루하고 재미없당..손예진 이쁘거보며 참는다 ,0
16189645,"한양대, 살곶이다리, KBS, 국회.. 옛 생각나네요 ",1
16189644,최고의 힐링 영화였다. ,1
16189643,약간 맛이 덜한 gravity ,1
16189642,"기대 안했는데, 초반 살짝 지루했지만, 정말 집중 그리고 집중해서 봤다. 왜 이렇게 평점이 낮은지 모르겠지만, 손예진 연기도 좋았고, 내용 또한 너무 좋았다. 꼭 보시기를... ",1
16189641,부모님이 너무 좋아하세요! 네비찍고왔찌 조팡매야 이부분을 넘 조아해요 만족합니다 ,1
16189640,영화 내내 숨조차 쉬지 못했다. 세상에 10점만점인 영화는 없다.9점 준다. ,1
16189639,사람들 영화관 나가면서 다들 사람들 또잉? 되서 돈아깝다 하나도 안무섭다 이러는데 여기 평점은 왜이래? 알바 너무 썼다ㅡㅡ  돈아까운 영화 중 1위다 ,0
16189638,돈이 아깝쭙니다..비추 ,0
16189636,이 영화 재평가 되야야함;;; ,1
16189635,"영화전개과정중 여러가지로 스토리에튼튼함이라고는 찾아볼수 없었다.중간중간 관객들을 웃겨보겠다는노력은 가상하나, 실소만이 터져나왔을뿐큰웃음은 나올수 없었다나의 작은소망이 있다면영화를 보기전으로 돌아가고싶을뿐이다. ",0
16189634,특수효과 ㅈㄴ 촌스러움 ㅋㅋㅋ 당시엔 대단한 특수효과라는데 스타워즈에 비하면 그닥... ,0
16189633,왜 사람들이 언제부턴가 영화에서 음악성을 찾지...난 너무 좋았다고 생각하는데 ,1
16189632,평점을좀더 밑에까지 봤어야하는데 위에 거짓평점 몇개에 낚인듯ㅜㅜ 낮잠이나잘걸.. ,0
16189631,돈 그렇게 쉽게벌고싶냐 유명한거 따다가 쉽게쉽게 버무려서. 대충대충 스토리만들고... 수입사 느그도 쉽게돈벌라고 아주. 이딴영화를 개봉을 해???  IPTV 에 있어도 볼까말까 고민됨 ,0
16189630,렛츠 스타트! 시리즈의 재창조! ,1
16189629,아주 재미 있습나다.~~~~ ,1
16189627,"세번째 정주행 중인데 진짜 이렇게 음악도 좋고, 배우들도 좋고 재미있는 판타지물 한번만 더 나왔으면 좋겠다!! ",1
16189626,진부한 쓰레기. 설마 너무 뻔한 엔딩은 아니겠지 했는데 결국맞더라. 시간아까워 ,0
16189625,이렇거면 두명만 낳아 잘 키울걸.. ,1
16189624,"다른분들 평점이 이야기해주는것같아요엇그제 싱어롱 개봉한다고 기사봤는데이영화로 싱어롱 가능하다 생각하신건가요?비틀즈를 이렇게 소비할 줄 몰랐어요소재 엉성, 남주 매력없고, 연출력은...라라랜드나 보헤미안렙소디 생각하셨으면 비추시간아까워요.. ",0
16189623,한국인이라면 꼭 봐야할 영화입니다 일본의 왜곡 사실과 만행이 널리널리 알려졌음 합니다 보는 내내 화도 나고 슬프고 뭉클하고 단지 내가 겪은일이 아니고 내 가족이 당한게 아니란 이유로 무신경하게 넘어가기보단 많은사람들이 알고 기억햇으면 합니다 ㅜ ,1
16189622,리들리 스콧이 만든 가장 못 만든 사극 ,1
16189620,교훈 : 높은 곳에서 살자 ㅋㅋ ,1
16189619,자고 왔습니다 전형적인 마동석 영화 ,1
16189618,적당 감동 파노라마  스토리 ,1
16189617,사람들이 말하는것처럼 막 재미 없는건 아닌데 전체적으로 지루하기는 하네요 그래도 안졸고 다 봤습니다 ㅎ ,1
16189616,ㅋㅋㅋ너무 재미있게봤습니다 역시 마동석형님 최곱니다!! ,1
16189615,간만에 만난 기품있는 영화다. 자극적이지 않으면서 나의 감성을 톡하고 건드려주는 영화. 내가족과 내주변과 나의일상이 얼마나 소중하고 행복한지....다시금 되돌아보게 만드는 영화한편을 만났다. ,1
16189614,주제는 참신하나 연출과 시나리오 그리고 못받쳐줘서 아쉬운 영화 ,1
16189613,"영화보면서 놀란 것 : 새로운 부귀영화/ 끝나고 놀란 것/ 이 영화는 우리의 현실을 곱씹을수록 더 쓰고 와닿다는 것. 위에 올라가서 지시를 하는 것이 아닌, 바로 열차를 없애야 하는 것 ",1
16189612,애매하다...오프로부족 ,1
16189611,왜 이 영화를 이제서야 봤지?? ,1
16189610,둘째 불쌍하다.. 신경을 안써주냐.. ,1
16189609,내 인생 최고의 영화..고맙습니다 ,1
16189608,"지금 막 보고 나왔는데요·브래드피트만 생각나는 영화입니다.인터스델타는 두번 봤는데졸다가 참으면서 겨우 봤습니다.많이 아쉬워요, ^^ ",0
16189607,A급 공포영화다 ㄹㅇ 2006년에 이런 그래픽이ㄷㄷ ,1
16189604,뒤늦게 봤는데 극장에서 못 봐서 정말 아쉽다12세라 아이들 볼 정도 인가 했는데 ㅋㅋㅋㅋ 스트레스 풀리는 느낌 15세로 했다면 좀 더 흥행 했을거 같다2편이 기대 된다 과격하고 짱쎈 부분을 어필 했다면 좀더 흥행 하지 않았을까 싶다 ,1
16189603,최고~~~ 호불호가 갈리긴 하겠지만 딱 제 스타일이네요 ,1
16189601,대박..강추인 영화입니다.최근 우주영화중 탑 ,1
16189600,"마술이라기보다 인간의 자존심, 열등감, 집착을 그린 영화. 이 영화에서 마술밖에 못본 평론가는 정말 수준 이하로 보입니다 ",1
16189599,TV 서프라이즈 수준의 연출.  딱 중고생용 공포영화. ,0
16189598,"정말 오랜만의 병맛영화후반부로갈수록 슬프내, 감동이네하는데기다리기 힘들만큼 짜증나서 초반에 나왔다. ",0
16189596,역시 네이버 평점은 믿을 것이 못되는구나. 영화 좃 만들었구먼. 인생을 돌아볼 나이가 되니 이런 영화가 좃더라. 최소 -8점은 되는 영화. 다만 적벽대전같은 액션씬을 예상한다면(?그것도 액션이었나?) 실망했다. 저는 황후화나 궁중씬을 보는 짱개입니다 ,0
16189595,잼있다길래 기대하고 봤는데언제 웃어야는건지 참 ,0
16189594,"지금이야 mcu뽕에 취해 호평이 가득하지만 몇 년 후에 또 봐도 명작이라 평가될까? 특정 배우의 입김, 페미, 피씨, 허접한 스토리라인, 엉성한 설정등.. 까일게 너무 많은 졸작 ",0
16189592,아는만큼 보이는법이다. .   영화를 까려면 극한직업이나 봐라 그냥 ,1
16189591,이건 평식이 평이 맞네 무섭지도 않고 억지 스토리에 노잼 ,0
16189590,인터스텔라 내 기준9점 이라면 이영화는 딱7점 이점수는 전적으로 간접 우주여행을 해서 주는 점수다 ,1
16189588,"전투는 머릿수가 아닌,머리로 하는것임을 다시한번 느끼게 한 영화~!  한국인의 자부심을 가지거 하는 영화~!  독립군들께 경의를 표합니다 또 감사드립니다.. ",1
16189587,이거 볼 시간에 검은사제들을 보세요 ,0
16189586,"영화 좋았는데, 배우들의 힘이 좀 아쉽네요. ",1
16189585,"현실감 0 강제 감동, 강제 웃음 ",0
16189584,변신 보다 OO에 가깝네....     사자는 명작 이었구먼 ,0
16189583,말이 필요없다. 꼭 봐라 ,1
16189582,난 재밌던데?? 만화를 안봐서 그런가?? ,1
16189581,딱 6점짜리 영화.돈이아까울 정도는 아니었지만 전작들에 비해 실망스러움. 배우들의 캐릭터성이 정날 찐했던 전작들과는 달리 이번작품은 배우들의 캐릭터성이 너무 없음. ,1
16189580,영화 보다가 중간에 잠들었는데...꿈 내용이 더 재미있었던것 같네요 ,0
16189579,누군가에겐 지겨울수도 있지만 누군가에겐 인생에 대해 곰곰히 생각하게 만드는 수작임! ,1
16189578,GV 까지 운좋게 보고 왔습니다정말 다양한 생각을 하시면서 만들었다라는걸 느낄 수 있었고 왼손잡이들 모두 화이팅 ,1
16189577,아련한 사랑 이런 분위기의 영화는 딱 가을감성이네요 정말 좋았습니다 ,1
16189576,잌ㅋㅋ평점들 대동단결보솤ㅋㅋ틀고나서 단 몇분만에 내 머릿속에 계속 ???? 물음표 남발ㅋㅋㅋ눈치채는데 5분ㅇㅣ나 걸렸다ㅠ ,0
16189575,9점이란거에 속앗댜 평점 9점이면 알바를 써도 나올.수 없는 점수라서 봣는데당햇댜당햇댜.영화에 임팩트도 없고 내용도 없댜 호떡감자 ,1
16189574,살짝? 야하면서도 잼있었다 ,1
16189573,지루하다는 평점을 받아들인 후 감상햇더나 그럭저럭 볼만.   어차피 숙제처럼 극장에서 봐야할 영화라  왜 아이맥스 관이 서울에 한개밖에 없는지 이유를 생각해보시고 관람하시면 될것 같네요. 기대없이 보면 볼만해요 ,1
16189572,김아중왜캐이쁨....ㅋㅋㅋ점점이뻐.... 잼나게봤어여ㅋㅋㅋ ,1
16189571,"we must romantic! 비틀즈의 사운드를 곁들여 존레논이 말하고 싶었던 메세지를 풀어냈다고 느꼈다. 이제 진짜 이야기지! 참신한 발상과 위트, 따뜻한 플룻에 매우 감동을 준 영화. ",1
16189570,국제시장이랑 개봉만 안 겹쳤어도 ㅜ ㅜ ,1
16189569,소재는 좋았지만.. 살짝 아쉬운 ,1
16189567,이건 단순 우주 영화가 아니라 드라마 그자체인듯브래드 피트의 연기가 대단하고 이런 영화가 한국에 많이 배급되면 좋겠다 ,1
16189566,"quite a long, tough journey and it’s worth it. ",1
16189564,이런 영화는 꼭 봐야합니다. ,1
16189565,진심 보면서 고요의 함성? 같은 느낌 너무 조용한데 숨소리마저 섬뜩했던.. 그래비티도 좋았는데 그거보다 더 좋았던 인생영화 ,1
16189563,감동이거 긴장 백배 조정석 이랑 아부지 감동 ㅠ ,1
16189562,"전개 개연성 부족, 억지 감성 팔이 ",1
16189560,"저는 디자인과는 무관한 사람이지만 개인의 소신과 철학이 궁금해서 봤어요. 초반에 살짝 지루하고 어려웠지만 람스의 좋은 디자인 원칙 10가지는 다른 분야에서도 녹여내기 좋아보였습니다:) 생각의 폭을 넓혀준, 생각할만한 소스를 던져 준 영화였습니다. ",1
16189559,cg팀 열일한건 알겠는데...ㅠ 유치한 스토리. 답답한 주인공. 지루하고 뻔하다. ,0
16189558,퍼스트맨그래비티마션인터스텔라를 떠올릴 수 밖에 없지만 완전히 새로운 영화 ,1
16189557,"고대하고,기대했던 영화인데..인생영화라 광고해주던 그 연예인 싸대기 쳐주고 싶네요..별 1개는, 아이디어에 줍니다.. ",0
16189556,시놉시스 안 보고 별 생각없이 보기 편한 영화. 생각없이 웃기 좋네요^^ ,1
16189555,올해의 영화 top 10 안에 들어갈 정도로 감동한 영화 ,1
16189554,최근 한국영화중에 제일 재미있었다. 남자주인공의 연기가 최고. 여자 주인공들의 연기가 댐병인게 함정! ,1
16189553,"무슨 이영화보고 심리묘사, 철학적 접근 나불거리고 이거 재미없다는 사람들 인스턴트에 길들여졌느니 영화볼줄 모른다니 개소리 나불거리는 것들은 그 입 싸물어라. ",0
16189551,진심 노잼에 개연성 없는 스토리 ,0
16189549,"영상미, 심리묘사가 좋은 SF를 가장한철학적인 영화였어요 액션, 오락영화 좋아하시는 분들은 지루할수도.. ",1
16189547,숨겨진 명작이라고 본다 ,1
16189548,기대를 너무 많이 했는지 생각보다는 기대에 미치지 못했습니다. ,1
16189546,백윤식...ㅋㅋ뜬금없이 백윤식 나오길래 무슨 악마의 스파이 인가 이런 생각 들더라..:(내가 너무 악역으로 나오는 영화만 봤어그리고 스토리 너무 개연성 없어 ,0
16189545,드라마보다 가볍고 재밋게 즐길수있음 ,1
16189543,한국사람들은 무식해서 영화가 재미없어도 뭔가 숨겨진의미가 있다 싶으면 점수 후하게 줌ㅎㅎ ,0
16189542,그냥 볼만함.네이버 평점은 과하게 좋네요. ,0
16189540,영화관에서 보지 못한 게 후회가 된다 ,1
16189539,나쁘지 않았어요 나름 볼만했어요 ,1
16189538,"가장 중요한 것이 무엇인지 보여주는 영화. 주인공인 로이를 따라가다 보면, 나도 모르게 같이 깨닫는 영화. ",1
16189537,이 영화는 멜로 영화가 아니다 그걸 아는 순간 영화의 모든 매력이 봉인해제된다 ,1
16189536,재미없다는넘들 알바구나 참 ,1
16189535,"왜 59만이지, 이 명작이! ",1
16189534,너무 쉬운 길로 만든 영화. ,0
16189533,유일하게 재밌었던 다큐 ,1
16189532,평점에 속아서 안보려다가 친구가 졸라서 봤는데 진짜 재밌어요 영화관 분위기도 소수가 웃는게 아니라 다들 엄청 크게 웃을 정도로 웃긴 장면 많았고 많은 분들이 뻔해서 재미없다고 하시는데 마동석 영화는 마동석이 사람들 패는거 보려고 보는거 아닌가요..? ,1
16189531,"입소문이 거짓아니고ㅋ진짜 재밌고, 마동석배우님 너무 좋아요♥ ",1
16189530,먼가 병맛같은 설정인데 웃기긴하네요ㅎ ,1
16189528,플라네테스라고 옛날에 감명깊게 봤던 애니메이션이 생각나는 영화였습니다.이 영화가 재밌었다면 추천. ,1
16189527,"그저 좋았고,, 아련하게 떠올라요 ",1
16189526,이런거 한번도 해본적 없지만 꼭 잘되서 다시금 국민들에게 대한민국의 자부심과 애국심을 일깨워주면 좋겠다보면서 몇번을 울었는지...안타깝고 먹먹하지만 감동스럽고 자랑스러운 영화 였습니다 좋은영화 만들어 주셔서 감사합니다 ,1
16189525,평점 좋길래 봤는데 .. 그정도까지는 아닌 영화 ,1
16189524,재밌어요 ㅋㅋ 지루할만하니 끝났어요^^ ,1
16189523,키야 덴젤워씽떤 맨온파이어 감성 그대로 살아있네. ,1
16189522,평점 8 점 아래로 준 소위 평론가 나부랭이들은 부끄럽게 글밥 먹지말고 절필 추천. 영화가 이해가 안돼면 두번 세번 보더라도 좀 이해한 다음에 끄적이자. ,1
16189521,배우들 연기가 좋았음 특히 심은경 연기는 대박! ,1
16189520,실망.맥을 끊는 영국식 유머.노래를 들으러 갔다면 대실망.나이가 먹은 건지 주인공의 유유부단함에 분노의 팝콘만... ,0
16189519,진짜로별 한개도 아깝다보다가 내 시간을 이렇게 낭비하다니 화가났음 ,0
16189518,이게 재밌다는 놈들 뭐냐 ,0
16189517,영화가 좋지 못하다는 사람들은 거의다 원작이랑 비비는 사람들이나 스토리 이해못한 사람들임ㅋㅋ거기다가 남들 설득시키려고 CG가 나쁘다 시간만 끈다 이런 말도안되는 근거 갖다붙인거지 ,1
16189516,요즘들어  정말 저렇게 용감하게나설수있을까란 생각을 많이하면서  너무존경스럽고 소름이 돋을정도로  우리조상이라는게 자랑스럽습니다.한편 일본은  감정기때의  역사교육자체를  나라에서 국민한테  하지않는다는점에 매우화가납니다. ,1
16189515,일년에 두번씩은 보는거같아요 볼때마다 와닿는 대사들이 달라서 더 마음에 들어요 배경이랑 음악도 너무 잘어울려요! 볼때마다 다아시에 빠져드는거같아요 ,1
16189514,"밑도끝도없이 진행되는건 있는데, 나름 긴장감 있고 가족을 못믿게된다는게 무섭고 신선함 ",1
16189513,ㅈㄴ잼없음 개핵노잼 배우들 연기력은 인정 ,0
16189512,타짜1처럼 스릴은 못느꼈지만 나름 반전과 재미는 있음! ,1
16189511,굿나누자나아루루버마카엉 ,1
16189510,브래드피트의 연기는 최고였음...소중한것은 사랑하며 이땅에서 살아간다는 것.. ,1
16189509,"엑소시스트등 퇴마물이 섞여있는 느낌, 변신이라는 소재는 독특했으나 임팩트가 약함 ",0
16189508,개독이나 이거나 뭐나 종교들은 다 미틴것들... ,1
16189507,감사합니다 편안한 오늘을 살게해주셔서.. ,1
16189506,멋있었다..드라마틱하거나 단순 재미만을 원하는 영화 관객들의 수준을 뛰어넘는 의미가 있는 작품 ,1
16189505,사랑을 지키라고 명언을 이야기하는 부분 너무 감동적이었다. 이 영화를 비틀즈의 음악 영화라고 하는 바보들은 뭘까.. 비틀즈가 세상에서 사라진 설정의 독특한 감성 영화다. 뒤로 갈수록 재미있어서 더 좋았다. ,1
16189504,0점 없나요? 돈많고 시간많고 불평없는 사람들만 보세요... ,0
16189503,급전개가 아쉽지만 앞부분이 재밌네요 ,1
16189502,허탈하게 웃음만 나왔다 돈을 제대로 날렸다 네이버평점 믿은게 잘못... ,0
16189501,소확행을 선택한 잭... 노랠통한 진실된 삶을 찾았음. ,1
16189500,"장 기용 잘생김,,,,영화도 재밌음 ",1
16189499,1.안무서움 2.개연성없음 3.지루함 4.별내용도의미도없음 5.음향구림 6.몰입감없음 7.남는거1도없음 8.그냥 아동 하나보려고 2시간30분 날림 9.올해 본 영화중에 제일재미없음 10.비공누르려면 내 영화평들 보고와서 비공누르길 ,0
16189498,재밌어요 결말도 재밌! ,1
16189497,워라벨의 중요성이 느껴 지던데 ,0
16189496,우주로포장한 조악한메시지 ,0
16189495,3 months later ,0
16189494,우주해적 과 카트라이더하고 아빠한테 편지쓰다가 얼음땡놀이로 모두 잡은후 아빠찾아 42.195억Km 찾아가 부전자전이라는걸 확인한 후에 추진력을 얻기위해 핵폭탄을 터트리는영화 ,0
16189493,생애 처음으로 영화관에서 졸게만든 영화 오글거리는 대사와 발연기 ,1
16189492,디즈니를 사랑하고 메리포핀스를 감명깊게 본 사람으로써 매우 기대한 영화였다. 하지만 한편으론 감동보다 더 큰 실망감. 디즈니는 과거에도 지금처럼 상업성이란 미명하에 작가의 세계관을 파괴시켰다. 이 영화는 그런 월트를 미화할 뿐.. ,1
16189491,티비에서 우연히 보게된 영화.. 일이 생겨 다 못봤는데 끝까지 보니 결말도 마음에든다.잔잔한 교훈을 주는 영화이다. ,1
16189489,하...눈물 맛집...오열...댓글 첨 달아봅니다..띵작...띵곡....이런게 영화다 이말이야 ㅠ.. ,1
16189487,보면서 많은걸 느꼈네요 인터스텔라 같이 우주의.초점보다는 그 안의 인간에 대해 초점을 둔거같아요 지금 바로 앞에 있는것의 소중함 좀 더 생각해보네요 ,1
16189486,무난했음 공포영화의 딱 공포에대한 선사가 교과서적임 ,1
16189485,Good. I watched the movie with girl friend today. He is a good actor. Its fantastic and amazing movie. Please watch it ,1
16189484,진짜 너무 재밌어요ㅠㅠ 근데 후반에 좀 슬픈ㅠㅠㅠㅠ 엄마랑 아빠랑 봤는데 너무 좋았어요ㅠㅠㅠ 진짜 짱이에요 ,1
16189483,아들에게 아빠의 눈물을 가르쳐주고 왔습니다으헉 ,1
16189481,원숭이 나올때 빼곤 지루합니다... ,0
16189480,허접한 삼류 한국 꽁트만 쳐보다보니 이런 영화가 지루하게 느껴지지 수준낮은 것들 ,1
16189479,약간 지루한 감이있지만 잘만들엇다 ,1
16189478,억지로 극이 끌고 가는 것이 흥미를  반감시키네요. 마돈나의 중간 중간 나오는 케릭의 개연성은 미스터리 급. ,1
16189477,뭐가진짜야 이사람들아 ,1
16189476,이게 분노의 질주라고 그냥 오락영화잔아 차에 대한 매력은 1도 없는 중국 짱개들이 좋아할만한 썩엇다 ,0
16189475,"①우디로 시작해서 우디로 끝남. 다른 캐릭터들 존재감 실종 ②전형적인 악역의 ""알고보니 착한놈"" 전개방식 ③등장인물들의 만남이 억지, 우연이 너무 많아 ★토이스토리는 3편에서 끝났다 ",0
16189474,배우가 대사보다도 눈빛으로 더 많은걸 전달한다는게 무슨 의미인지 몰랐었는데 김새벽 배우님 연기를 보고 그게 무슨 의미인지 깨달았어요. 정말 많은 위로를 받았습니다. 앞으로도 배우님이 걸어가시는 길 응원할게요! ,1
16189473,재미따재미있었다재미있었다고 ,1
16189472,평점 조작이고 뭐고 진짜 노잼이네 이거;;; 웬만하면 평점 안 남기는데 이건 안 남길 수가 없다. ,0
16189471,"<트레인스포팅><비치><슬럼독밀리어네어><127 시간>을 만든 대니보일 감독은 어디로 간걸까요?그것도 비틀즈음악을 이렇게밖에 활용 못하다니 큰 실망입니다.ㅠㅠ박스오피스순위, 관람객평점, 누적관객수에 속지말라고 평점 박하게 남깁 ",0
16189470,진짜재밌음 이영화 최고 ㅋㅋ ,1
16189469,이광수  엉덩이만  생각나는이유 ,0
16189468,이 영화를 보고 느낀점은우주에 관한 영화임에 불구하고 주인공이 겪는 감정선이 주된 영화 입니다.보는 내내 너무 고요하고 지루 합니다.평점을 10점 주시는 분들은 알바생인가의심도 되네요 ,0
16189466,재미나게 잘봤습니다 따아따아 따따따 ,1
16189464,"무한한 우주 앞에서 의미 있는 삶을 잃어버렸고, 삶의 의미를 무의 우주 끝에서 찾다. ",1
16189463,What the fuck ,0
16189462,걸캅스 그이상 그이하도 아닌 영화. 그나마 마동석 하나로 3점 준다. ,0
16189461,지루한건 분명히 맞지만 간접적으로나마 우주의 광할함을 느낄 수 있어서 좋았다. 개인적으로 블레이드 러너 영화보다 훨씬 더 재미있게 본 것 같다. ,1
16189460,와 레인보우식스시즈 보는줄 알았네 ㅋ;ㅋㅌㅋ 게임이누 ,0
16189459,갈수록 내용이 유치하고 산으로가네 ,0
16189458,최고의영화.. 우리 애도 날 잊지않고 계속 나와 함께했으면. ,1
16189457,재미지고 잘만든 영화에요 ,1
16189456,아니...보는데 또 화면은 왜 이쁜거임3시간 반 넘는 감독판 나온다는데 봐야지 ,1
16189455,진짜 기대하고봤는데 볼건 마동석이랑 중간중간 웃긴거밖에는 없다.진짜 뜬금포 내용이랑 어설픈연기 오글거리는 대사 극혐 되도안되는 연출은 왜 넣었냐 감독 똑같이 시즌 2나오면 보지말라고 하고싶다 ,0
16189454,캬 이런게 영화지 ㅋㅋㅋ 어디 XXX들 XX자 이따구 범람하던 아류작들 보다가 간만에 시원해지네 ,1
16189453,소중한 주말을 뺏어간 영화시간 남아도시는분들 추천 ,0
16189452,"비틀즈라는 아우라 없이 음악의 힘만으로 현실에 새롭게 나타나도 그 만큼의 아우라를 내뿜는다?? 재미있는 설정, 예상 가능한 결말, 너무 착한 주인공 ",1
16189451,끈덕지게 달라붙네. 징글징글하다 ㄷㄷㄷ ,1
16189450,정말 깊게 잘잤어요 인터스텔라 그래비티 생각하고 오는거면 안보는게 나아요 ,0
16189449,충분히 웰메이드이며 훈훈한 두시간 보낼 수 있는 영화다. 비틀즈를 좋아한다면 뭔지 모를 울컥함이 중간중간 생긴다. ,1
16189448,그래도 조커하면 잭닉콜슨아니냐ㅇㅇ ,1
16189447,진짜 소중한 것에 집중하며 살거예요~ ,1
16189446,평점잘안남기는데 남깁니다진짜 개노잼 핵노잼임 특히 최유화배우 연기 개못해서 어색해서못보겠음 ,0
16189445,처음으로 댓글답니다 화가나서 무슨 비싼우주영화찍으면서 내용은 아빠찾아삼만리 외계인은없었다가 끝입니까 진짜 개노잼 ㅋㅋㅋ ,0
16189444,모두 다 김향기에게 연기 배우셔야 할 듯. 감독도 배우세요. ,0
16189443,집에서 봤는데 별다른 기억이 없었다 ,0
16189442,한국 남자가 위험에 처하게 하고 한국 남성이 구해주는 영화. ,1
16189441,"방금 다봤는데  와..진짜 잘만들었네요,, 감동주는영화ㅠㅠ 디즈니 좋아하는사람들은 꼭보세요ㅠㅜ ",1
16189440,해왕성까지 가서야 자신의 정체성을 찾고 온 남자 ,1
16189438,영화로서 우리나라의 현실이 바뀌었으면 ,1
16189437,블레어위치가 점수가 왜 이래;;;이 명작이;; ,1
16189436,한소절씩만 불러도 소름쫙 끼치던데 비틀즈의 힘인듯..방탄소년단이 감히 비빌 레벨이 아니다 ,1
16189435,영화저체가 쓰레기 영화관에서 안봐서다행이다 ,0
16189434,"명작 , 양조위의 눈빛이 인상적. 무간지옥에서 고통받는건  유덕화일듯 ",1
16189433,의리로 봤다...ㅎㅎㅎ ,0
16189432,시대가 흘러도 변함없는 변태감독의 변태영화 ,0
16189430,오로지 좌향좌~~~~ ,0
16189431,많은생각을 하게되는 영화예요 브래드피트의연기가 좋았던거같아요.. ,1
16189429,남주가 못생겨서 몰입이 안됨. ,0
16189428,개꿀잼그리고 너무 슬프다 마지막에... ,1
16189427,정적인 부분이 분명 있지만 처음부터 끝까지 눈을 뗄 수 없을 정도로 몰입감이 대단했습니다. ,1
16189426,나 또한 10점을 줄 것입니다. ,1
16189424,내 곁의 모든 은희들에게. ,1
16189423,브레드피트의 첫 SF아버지와의 조우 가까운 미래와의조우 ,1
16189422,경찰이 경찰하는 영화네 ,1
16189421,"SF 영화 의 드라마 같은 영화.   볼만 한데,. 많이 졸았음... ",1
16189420,너무너무너무재미있고욤! 꼭보세영! ,1
16189419,감동 감동!!! 따뜻한영화 ,1
16189418,와 진짜 끝나고 한참을 멍 ,1
16189417,웃음과 액션 두가지 토끼를 동시에 잡은 영화 나쁜녀석들! 엄마랑 같이 봤는데 관객들과 함께 다같이 웃고 반응하며 여름에 시원한 느낌의 영화였어요! ,1
